Invoice_ID,Product_Category,List_Price,Discount_Percent,Discount_Amount,Quantity,Net_Revenue,COGS,Gross_Margin,Gross_Margin_Percent,Customer_Segment,Sales_Channel,Invoice_Date,Discount_Tier
INV137600,Electronics,13172.01,0.0,0.0,4,52688.04,35847.24,16840.8,31.96,Retail,Marketplace,2025-09-06,No Discount
INV137601,Footwear,4204.56,35.1,4427.4,3,8186.28,7293.62,892.66,10.9,Retail,Marketplace,2025-08-06,Very High
INV137602,Beauty,2657.0,5.0,531.4,4,10096.6,6138.07,3958.53,39.21,Corporate,Direct Website,2025-01-22,Low
INV137603,Footwear,1385.16,12.6,523.59,3,3631.89,2136.47,1495.42,41.17,Retail,Marketplace,2025-03-06,Medium
INV137604,Electronics,2560.08,0.0,0.0,5,12800.4,7554.94,5245.46,40.98,Retail,Direct Website,2025-05-27,No Discount
INV137605,Grocery,1226.56,0.0,0.0,29,35570.24,17285.95,18284.29,51.4,Wholesale,Marketplace,2025-02-07,No Discount
INV137606,Grocery,781.71,0.0,0.0,4,3126.84,2051.69,1075.15,34.38,Retail,Marketplace,2025-08-16,No Discount
INV137607,Electronics,18005.39,0.0,0.0,45,810242.55,432374.83,377867.72,46.64,Wholesale,Direct Website,2025-11-19,No Discount
INV137608,Apparel,2634.24,0.0,0.0,1,2634.24,1305.78,1328.46,50.43,Retail,Direct Website,2025-03-24,No Discount
INV137609,Footwear,5572.46,18.1,2017.23,2,9127.69,6866.92,2260.77,24.77,Retail,Marketplace,2025-03-18,Medium
INV137610,Beauty,198.44,13.8,136.92,5,855.28,519.49,335.79,39.26,Retail,In-Store,2025-12-04,Medium
INV137611,Home & Kitchen,2955.16,0.0,0.0,3,8865.48,5829.41,3036.07,34.25,Corporate,In-Store,2025-07-06,No Discount
INV137612,Footwear,2716.18,38.8,4215.51,4,6649.21,6322.43,326.78,4.91,Retail,Marketplace,2025-01-04,Very High
INV137613,Electronics,16357.92,15.4,2519.12,1,13838.8,10630.06,3208.74,23.19,Retail,Direct Website,2025-11-03,Medium
INV137614,Home & Kitchen,1687.27,6.4,215.97,2,3158.57,2174.65,983.92,31.15,Corporate,Direct Website,2025-08-16,Low
INV137615,Beauty,2939.01,3.4,199.85,2,5678.17,3940.48,1737.69,30.6,Retail,Marketplace,2025-02-10,Low
INV137616,Beauty,2537.1,27.1,1375.11,2,3699.09,2958.72,740.37,20.01,Retail,Marketplace,2025-04-02,High
INV137617,Apparel,1291.84,15.6,604.58,3,3270.94,2205.66,1065.28,32.57,Retail,Marketplace,2025-06-08,Medium
INV137618,Beauty,1463.03,0.0,0.0,4,5852.12,2633.45,3218.67,55.0,Retail,Marketplace,2025-06-23,No Discount
INV137619,Grocery,1292.23,8.3,107.26,1,1184.97,688.04,496.93,41.94,Retail,Marketplace,2025-04-14,Low
INV137620,Beauty,2474.04,22.7,2808.04,5,9562.16,6568.62,2993.54,31.31,Retail,Marketplace,2025-08-22,High
INV137621,Grocery,273.45,3.8,41.56,4,1052.24,576.86,475.38,45.18,Retail,Direct Website,2025-08-20,Low
INV137622,Apparel,2596.85,18.9,1472.41,3,6318.14,5138.64,1179.5,18.67,Corporate,In-Store,2025-07-28,Medium
INV137623,Grocery,941.12,1.8,33.88,2,1848.36,983.73,864.63,46.78,Retail,Direct Website,2025-11-28,Low
INV137624,Home & Kitchen,3072.81,6.8,1044.76,5,14319.29,8391.52,5927.77,41.4,Retail,Direct Website,2025-01-09,Low
INV137625,Footwear,4224.61,37.5,7921.14,5,13201.91,12430.02,771.89,5.85,Wholesale,Marketplace,2025-09-15,Very High
INV137626,Electronics,24182.28,22.7,5489.38,1,18692.9,13236.72,5456.18,29.19,Retail,Marketplace,2025-11-17,High
INV137627,Home & Kitchen,3377.67,13.8,466.12,1,2911.55,2089.36,822.19,28.24,Retail,Marketplace,2025-01-05,Medium
INV137628,Apparel,1556.34,3.9,303.49,5,7478.21,4083.87,3394.34,45.39,Retail,Direct Website,2025-11-23,Low
INV137629,Beauty,2793.41,32.5,1815.72,2,3771.1,3468.28,302.82,8.03,Retail,Direct Website,2025-01-03,Very High
INV137630,Apparel,700.35,22.1,154.78,1,545.57,412.78,132.79,24.34,Retail,Direct Website,2025-04-23,High
INV137631,Grocery,865.29,12.4,321.89,3,2273.98,1603.22,670.76,29.5,Retail,Direct Website,2025-07-02,Medium
INV137632,Footwear,1723.0,19.1,1316.37,4,5575.63,4986.73,588.9,10.56,Retail,Direct Website,2025-08-28,Medium
INV137633,Apparel,568.87,27.8,632.58,4,1642.9,1211.17,431.73,26.28,Retail,Marketplace,2025-01-17,High
INV137634,Electronics,5370.93,35.1,3770.39,2,6971.47,7004.27,-32.8,-0.47,Retail,Marketplace,2025-10-14,Very High
INV137635,Footwear,4189.42,19.8,829.51,1,3359.91,2488.6,871.31,25.93,Retail,Marketplace,2025-09-11,Medium
INV137636,Home & Kitchen,948.13,12.0,227.55,2,1668.71,1089.17,579.54,34.73,Retail,Marketplace,2025-04-10,Medium
INV137637,Home & Kitchen,5263.26,5.1,268.43,1,4994.83,2717.01,2277.82,45.6,Retail,Direct Website,2025-04-08,Low
INV137638,Apparel,1363.9,16.7,227.77,1,1136.13,922.14,213.99,18.84,Corporate,Direct Website,2025-08-20,Medium
INV137639,Home & Kitchen,4904.87,2.7,132.43,1,4772.44,2698.88,2073.56,43.45,Retail,Direct Website,2025-05-10,Low
INV137640,Apparel,790.89,13.3,105.19,1,685.7,407.14,278.56,40.62,Retail,Direct Website,2025-05-06,Medium
INV137641,Grocery,895.92,12.0,107.51,1,788.41,554.28,234.13,29.7,Corporate,Direct Website,2025-04-08,Medium
INV137642,Home & Kitchen,4468.36,0.0,0.0,5,22341.8,14336.74,8005.06,35.83,Retail,Marketplace,2025-09-15,No Discount
INV137643,Grocery,668.92,4.5,150.51,5,3194.09,2008.23,1185.86,37.13,Retail,Marketplace,2025-04-04,Low
INV137644,Apparel,1671.61,19.3,322.62,1,1348.99,879.11,469.88,34.83,Retail,Direct Website,2025-09-20,Medium
INV137645,Home & Kitchen,1460.1,16.7,487.67,2,2432.53,1712.92,719.61,29.58,Retail,Direct Website,2025-05-25,Medium
INV137646,Apparel,2984.94,29.0,1731.27,2,4238.61,3604.07,634.54,14.97,Retail,Marketplace,2025-06-05,High
INV137647,Footwear,3715.69,2.7,501.62,5,18076.83,11837.92,6238.91,34.51,Retail,Direct Website,2025-01-06,Low
INV137648,Beauty,2900.17,2.3,133.41,2,5666.93,3457.16,2209.77,38.99,Retail,Direct Website,2025-07-19,Low
INV137649,Electronics,16795.92,25.1,4215.78,1,12580.14,9900.5,2679.64,21.3,Retail,Direct Website,2025-10-27,High
INV137650,Apparel,852.87,23.6,201.28,1,651.59,518.44,133.15,20.43,Retail,Marketplace,2025-04-09,High
INV137651,Electronics,12694.37,7.7,3909.87,4,46867.61,24801.2,22066.41,47.08,Corporate,Direct Website,2025-04-08,Low
INV137652,Electronics,22106.39,12.7,11230.05,4,77195.51,47188.73,30006.78,38.87,Retail,Marketplace,2025-06-03,Medium
INV137653,Beauty,1413.22,16.4,927.07,4,4725.81,2782.23,1943.58,41.13,Retail,Direct Website,2025-10-17,Medium
INV137654,Apparel,3139.95,5.4,847.79,5,14851.96,10259.19,4592.77,30.92,Retail,Marketplace,2025-01-03,Low
INV137655,Footwear,4964.05,15.4,27520.69,36,151185.11,114615.07,36570.04,24.19,Wholesale,Marketplace,2025-02-10,Medium
INV137656,Electronics,6008.1,7.7,2313.12,5,27727.38,20577.34,7150.04,25.79,Retail,Direct Website,2025-08-11,Low
INV137657,Grocery,874.68,5.0,218.67,5,4154.73,2707.96,1446.77,34.82,Retail,Marketplace,2025-03-11,Low
INV137658,Apparel,3939.19,6.9,543.61,2,7334.77,4414.97,2919.8,39.81,Retail,Marketplace,2025-11-15,Low
INV137659,Apparel,3156.48,6.3,8749.76,44,130135.36,77353.48,52781.88,40.56,Wholesale,Direct Website,2025-07-09,Low
INV137660,Footwear,4039.13,14.6,2948.56,5,17247.09,10847.81,6399.28,37.1,Retail,Marketplace,2025-06-14,Medium
INV137661,Grocery,301.72,0.0,0.0,3,905.16,563.34,341.82,37.76,Corporate,Direct Website,2025-04-14,No Discount
INV137662,Beauty,537.49,38.8,625.64,3,986.83,830.22,156.61,15.87,Retail,Direct Website,2025-09-17,Very High
INV137663,Grocery,837.43,0.0,0.0,5,4187.15,2478.91,1708.24,40.8,Retail,Marketplace,2025-03-15,No Discount
INV137664,Footwear,4546.32,25.0,4546.32,4,13638.96,12238.83,1400.13,10.27,Retail,Direct Website,2025-10-01,High
INV137665,Beauty,2349.38,5.5,387.65,3,6660.49,4375.25,2285.24,34.31,Retail,In-Store,2025-11-14,Low
INV137666,Electronics,21414.97,21.9,14069.64,3,50175.27,34637.34,15537.93,30.97,Retail,Marketplace,2025-06-19,High
INV137667,Electronics,22103.68,27.3,6034.3,1,16069.38,11231.13,4838.25,30.11,Retail,In-Store,2025-09-08,High
INV137668,Grocery,106.19,9.6,30.58,3,287.99,178.21,109.78,38.12,Retail,Marketplace,2025-02-01,Low
INV137669,Beauty,1536.94,0.0,0.0,5,7684.7,4877.46,2807.24,36.53,Retail,In-Store,2025-05-02,No Discount
INV137670,Grocery,1365.59,0.0,0.0,1,1365.59,790.8,574.79,42.09,Retail,Direct Website,2025-09-15,No Discount
INV137671,Electronics,13449.51,8.1,5447.05,5,61800.5,38587.2,23213.3,37.56,Retail,Marketplace,2025-04-26,Low
INV137672,Footwear,1923.02,23.2,2230.7,5,7384.4,4208.53,3175.87,43.01,Retail,Direct Website,2025-05-27,High
INV137673,Beauty,1401.36,6.7,3661.75,39,50991.29,32802.77,18188.52,35.67,Wholesale,Direct Website,2025-10-05,Low
INV137674,Beauty,421.89,0.0,0.0,4,1687.56,1252.43,435.13,25.78,Retail,Direct Website,2025-09-07,No Discount
INV137675,Electronics,23937.52,14.6,3494.88,1,20442.64,12103.67,8338.97,40.79,Retail,Marketplace,2025-10-02,Medium
INV137676,Footwear,4758.47,29.1,1384.71,1,3373.76,2814.81,558.95,16.57,Retail,In-Store,2025-09-25,High
INV137677,Beauty,150.79,25.7,193.77,5,560.18,452.54,107.64,19.22,Corporate,Marketplace,2025-05-02,High
INV137678,Beauty,2084.44,0.0,0.0,22,45857.68,31061.65,14796.03,32.27,Wholesale,In-Store,2025-04-03,No Discount
INV137679,Footwear,2226.55,36.5,3250.76,4,5655.44,5408.02,247.42,4.37,Retail,In-Store,2025-11-13,Very High
INV137680,Footwear,1297.28,29.3,380.1,1,917.18,828.09,89.09,9.71,Retail,Marketplace,2025-08-21,High
INV137681,Apparel,1865.09,6.7,124.96,1,1740.13,1348.51,391.62,22.5,Retail,Marketplace,2025-07-12,Low
INV137682,Footwear,1199.34,16.3,390.98,2,2007.7,1363.3,644.4,32.1,Retail,In-Store,2025-02-02,Medium
INV137683,Grocery,52.07,9.7,25.25,5,235.1,168.76,66.34,28.22,Retail,Direct Website,2025-04-02,Low
INV137684,Electronics,18065.09,15.8,2854.28,1,15210.81,10509.68,4701.13,30.91,Retail,Marketplace,2025-05-17,Medium
INV137685,Apparel,2563.35,6.4,820.27,5,11996.48,7991.83,4004.65,33.38,Retail,Marketplace,2025-08-07,Low
INV137686,Home & Kitchen,5818.39,9.6,1675.7,3,15779.47,10635.46,5144.01,32.6,Corporate,Direct Website,2025-12-12,Low
INV137687,Beauty,1788.92,19.8,1416.82,4,5738.86,4270.29,1468.57,25.59,Retail,Marketplace,2025-09-17,Medium
INV137688,Grocery,551.24,0.0,0.0,42,23152.08,13915.88,9236.2,39.89,Wholesale,Direct Website,2025-04-05,No Discount
INV137689,Apparel,2551.62,43.1,6598.49,6,8711.23,7999.62,711.61,8.17,Wholesale,Direct Website,2025-02-18,Very High
INV137690,Grocery,342.35,0.0,0.0,29,9928.15,5290.88,4637.27,46.71,Wholesale,Marketplace,2025-04-09,No Discount
INV137691,Grocery,1461.62,0.0,0.0,1,1461.62,686.47,775.15,53.03,Retail,Direct Website,2025-02-10,No Discount
INV137692,Beauty,2746.34,3.5,288.37,3,7950.65,4911.15,3039.5,38.23,Retail,Direct Website,2025-10-05,Low
INV137693,Footwear,955.86,25.3,1209.16,5,3570.14,3083.43,486.71,13.63,Retail,In-Store,2025-04-07,High
INV137694,Grocery,1493.88,6.7,200.18,2,2787.58,1324.31,1463.27,52.49,Retail,Direct Website,2025-07-01,Low
INV137695,Apparel,2863.83,14.0,15235.58,38,93589.96,65102.02,28487.94,30.44,Wholesale,In-Store,2025-07-28,Medium
INV137696,Grocery,1294.24,19.3,11989.84,48,50133.68,25172.95,24960.73,49.79,Wholesale,Direct Website,2025-06-06,Medium
INV137697,Footwear,1963.09,28.0,1649.0,3,4240.27,3340.15,900.12,21.23,Retail,Marketplace,2025-07-05,High
INV137698,Electronics,8187.32,0.0,0.0,47,384804.04,243755.13,141048.91,36.65,Wholesale,In-Store,2025-07-21,No Discount
INV137699,Footwear,4228.15,3.2,676.5,5,20464.25,9544.46,10919.79,53.36,Retail,Marketplace,2025-10-13,Low
INV137700,Electronics,16222.0,24.8,4023.06,1,12198.94,10458.99,1739.95,14.26,Corporate,Direct Website,2025-11-02,High
INV137701,Beauty,294.63,10.0,58.93,2,530.33,327.82,202.51,38.19,Retail,Direct Website,2025-04-22,Low
INV137702,Grocery,482.82,41.1,793.76,4,1137.52,1047.32,90.2,7.93,Retail,Marketplace,2025-08-09,Very High
INV137703,Grocery,336.37,3.4,22.87,2,649.87,414.49,235.38,36.22,Retail,In-Store,2025-05-23,Low
INV137704,Grocery,1337.46,6.6,4060.53,46,57462.63,32239.75,25222.88,43.89,Wholesale,Marketplace,2025-12-25,Low
INV137705,Beauty,1488.27,9.9,147.34,1,1340.93,798.85,542.08,40.43,Retail,In-Store,2025-04-16,Low
INV137706,Beauty,2136.76,0.0,0.0,2,4273.52,2625.41,1648.11,38.57,Retail,Marketplace,2025-01-25,No Discount
INV137707,Grocery,941.27,1.4,65.89,5,4640.46,2907.65,1732.81,37.34,Retail,Marketplace,2025-04-03,Low
INV137708,Home & Kitchen,3651.34,0.0,0.0,5,18256.7,12229.65,6027.05,33.01,Retail,Direct Website,2025-09-12,No Discount
INV137709,Beauty,504.62,27.9,422.37,3,1091.49,863.27,228.22,20.91,Retail,Direct Website,2025-10-28,High
INV137710,Grocery,389.67,15.3,119.24,2,660.1,443.22,216.88,32.85,Retail,Direct Website,2025-09-17,Medium
INV137711,Apparel,2747.81,34.6,1901.48,2,3594.14,3051.53,542.61,15.1,Retail,In-Store,2025-03-10,Very High
INV137712,Beauty,2561.57,5.1,130.64,1,2430.93,1605.25,825.68,33.97,Corporate,Direct Website,2025-06-19,Low
INV137713,Electronics,3459.68,26.6,4601.37,5,12697.03,10588.02,2109.01,16.61,Retail,Direct Website,2025-05-22,High
INV137714,Grocery,594.92,11.5,136.83,2,1053.01,824.7,228.31,21.68,Retail,Marketplace,2025-05-10,Medium
INV137715,Apparel,946.25,7.2,204.39,3,2634.36,1640.34,994.02,37.73,Retail,Direct Website,2025-08-12,Low
INV137716,Home & Kitchen,1032.32,14.1,727.79,5,4433.81,3029.04,1404.77,31.68,Retail,Direct Website,2025-09-01,Medium
INV137717,Apparel,3929.58,29.1,24013.66,21,58507.52,46214.11,12293.41,21.01,Wholesale,Direct Website,2025-06-20,High
INV137718,Electronics,6237.06,28.7,1790.04,1,4447.02,3630.45,816.57,18.36,Corporate,Direct Website,2025-02-05,High
INV137719,Home & Kitchen,5191.56,14.8,3841.75,5,22116.05,12820.59,9295.46,42.03,Retail,In-Store,2025-05-11,Medium
INV137720,Home & Kitchen,3063.31,0.0,0.0,3,9189.93,5201.47,3988.46,43.4,Retail,Marketplace,2025-04-13,No Discount
INV137721,Home & Kitchen,5959.95,17.4,4148.13,4,19691.67,16271.96,3419.71,17.37,Retail,Direct Website,2025-05-03,Medium
INV137722,Apparel,1982.85,16.6,5924.76,18,29766.54,15676.71,14089.83,47.33,Wholesale,Marketplace,2025-02-07,Medium
INV137723,Footwear,2644.67,13.9,367.61,1,2277.06,1394.73,882.33,38.75,Retail,Marketplace,2025-03-09,Medium
INV137724,Electronics,24551.42,6.8,6677.99,4,91527.69,56955.2,34572.49,37.77,Corporate,Marketplace,2025-04-05,Low
INV137725,Footwear,2568.95,35.5,911.98,1,1656.97,1305.29,351.68,21.22,Retail,Direct Website,2025-06-24,Very High
INV137726,Grocery,1299.38,11.9,618.5,4,4579.02,3188.08,1390.94,30.38,Retail,Direct Website,2025-06-07,Medium
INV137727,Electronics,8382.25,8.8,1475.28,2,15289.22,11945.85,3343.37,21.87,Retail,Marketplace,2025-01-18,Low
INV137728,Home & Kitchen,4928.05,16.3,1606.54,2,8249.56,6300.83,1948.73,23.62,Retail,Direct Website,2025-02-15,Medium
INV137729,Footwear,3326.81,36.6,3652.84,3,6327.59,5292.43,1035.16,16.36,Corporate,Marketplace,2025-07-26,Very High
INV137730,Beauty,1307.34,1.9,124.2,5,6412.5,4163.86,2248.64,35.07,Retail,In-Store,2025-06-21,Low
INV137731,Electronics,24814.19,2.6,3225.84,5,120845.11,76223.24,44621.87,36.92,Retail,Direct Website,2025-02-20,Low
INV137732,Home & Kitchen,1860.22,9.3,173.0,1,1687.22,1309.5,377.72,22.39,Retail,Direct Website,2025-11-10,Low
INV137733,Home & Kitchen,2109.36,0.0,0.0,4,8437.44,3908.93,4528.51,53.67,Retail,In-Store,2025-04-03,No Discount
INV137734,Grocery,323.76,4.1,39.82,3,931.46,445.95,485.51,52.12,Retail,Direct Website,2025-03-20,Low
INV137735,Footwear,1719.37,32.6,560.51,1,1158.86,1049.97,108.89,9.4,Retail,In-Store,2025-02-09,Very High
INV137736,Electronics,21508.06,1.5,1290.48,4,84741.76,46131.84,38609.92,45.56,Retail,Direct Website,2025-04-07,Low
INV137737,Apparel,3179.06,15.9,1516.41,3,8020.77,5775.85,2244.92,27.99,Retail,In-Store,2025-01-16,Medium
INV137738,Apparel,3859.82,33.4,1289.18,1,2570.64,2411.9,158.74,6.18,Retail,Marketplace,2025-09-06,Very High
INV137739,Footwear,3950.23,27.0,3199.69,3,8651.0,7650.74,1000.26,11.56,Retail,Direct Website,2025-01-04,High
INV137740,Beauty,1535.9,18.2,279.53,1,1256.37,921.97,334.4,26.62,Corporate,In-Store,2025-02-06,Medium
INV137741,Footwear,834.01,0.0,0.0,2,1668.02,1187.61,480.41,28.8,Retail,Marketplace,2025-11-22,No Discount
INV137742,Home & Kitchen,2264.19,0.0,0.0,4,9056.76,5682.36,3374.4,37.26,Retail,Marketplace,2025-03-12,No Discount
INV137743,Grocery,1445.57,1.8,78.06,3,4258.65,2870.17,1388.48,32.6,Retail,Direct Website,2025-01-21,Low
INV137744,Apparel,3027.68,28.7,4344.72,5,10793.68,9905.83,887.85,8.23,Retail,Direct Website,2025-10-01,High
INV137745,Footwear,4847.58,15.7,3805.35,5,20432.55,13625.83,6806.72,33.31,Retail,Direct Website,2025-12-12,Medium
INV137746,Home & Kitchen,1967.38,17.6,692.52,2,3242.24,2295.59,946.65,29.2,Retail,Marketplace,2025-02-05,Medium
INV137747,Grocery,1237.0,15.5,383.47,2,2090.53,1777.2,313.33,14.99,Retail,Direct Website,2025-01-26,Medium
INV137748,Apparel,1169.6,2.1,24.56,1,1145.04,654.85,490.19,42.81,Retail,Direct Website,2025-12-01,Low
INV137749,Grocery,1042.1,2.4,75.03,3,3051.27,1891.3,1159.97,38.02,Corporate,Direct Website,2025-05-17,Low
INV137750,Home & Kitchen,3075.32,0.0,0.0,5,15376.6,9807.16,5569.44,36.22,Retail,In-Store,2025-06-24,No Discount
INV137751,Electronics,7198.07,13.9,4002.13,4,24790.15,18067.23,6722.92,27.12,Retail,Direct Website,2025-09-17,Medium
INV137752,Home & Kitchen,1177.47,0.0,0.0,4,4709.88,2732.07,1977.81,41.99,Retail,Marketplace,2025-04-10,No Discount
INV137753,Beauty,1078.6,25.9,1396.79,5,3996.21,3459.58,536.63,13.43,Retail,Marketplace,2025-12-05,High
INV137754,Electronics,16464.19,26.8,8824.81,2,24103.57,18192.66,5910.91,24.52,Retail,Direct Website,2025-04-24,High
INV137755,Apparel,3603.45,22.0,792.76,1,2810.69,1883.19,927.5,33.0,Retail,Direct Website,2025-11-07,High
INV137756,Home & Kitchen,1462.7,6.2,362.75,4,5488.05,3168.61,2319.44,42.26,Retail,Marketplace,2025-10-12,Low
INV137757,Home & Kitchen,3078.4,15.9,1468.4,3,7766.8,5052.52,2714.28,34.95,Retail,Marketplace,2025-07-07,Medium
INV137758,Home & Kitchen,3304.71,4.2,138.8,1,3165.91,2330.08,835.83,26.4,Retail,In-Store,2025-06-26,Low
INV137759,Home & Kitchen,1599.66,0.0,0.0,3,4798.98,2678.26,2120.72,44.19,Retail,Marketplace,2025-08-09,No Discount
INV137760,Electronics,3851.21,22.2,3419.87,4,11984.97,8558.51,3426.46,28.59,Retail,Direct Website,2025-07-15,High
INV137761,Apparel,1608.47,21.2,1704.98,5,6337.37,4710.47,1626.9,25.67,Corporate,Marketplace,2025-03-24,High
INV137762,Grocery,673.24,0.0,0.0,5,3366.2,2088.96,1277.24,37.94,Retail,Marketplace,2025-06-27,No Discount
INV137763,Electronics,16115.82,27.2,214791.65,49,574883.53,525232.76,49650.77,8.64,Wholesale,In-Store,2025-03-24,High
INV137764,Grocery,92.5,19.9,55.22,3,222.28,160.13,62.15,27.96,Retail,Marketplace,2025-08-14,Medium
INV137765,Home & Kitchen,3927.2,1.2,1932.18,41,159083.02,71587.36,87495.66,55.0,Wholesale,Direct Website,2025-04-27,Low
INV137766,Footwear,777.58,7.7,898.1,15,10765.6,6702.91,4062.69,37.74,Wholesale,Marketplace,2025-10-04,Low
INV137767,Electronics,22545.62,19.5,21981.98,5,90746.12,72825.83,17920.29,19.75,Retail,Direct Website,2025-04-20,Medium
INV137768,Grocery,455.12,19.8,270.34,3,1095.02,847.64,247.38,22.59,Retail,Direct Website,2025-03-23,Medium
INV137769,Home & Kitchen,5472.44,18.8,2057.64,2,8887.24,6703.58,2183.66,24.57,Retail,Marketplace,2025-08-13,Medium
INV137770,Electronics,13264.19,8.7,2307.97,2,24220.41,16118.81,8101.6,33.45,Retail,Direct Website,2025-09-20,Low
INV137771,Apparel,3694.62,27.2,4019.75,4,10758.73,8487.26,2271.47,21.11,Retail,In-Store,2025-03-26,High
INV137772,Home & Kitchen,5821.98,2.8,652.06,4,22635.86,14077.2,8558.66,37.81,Retail,Marketplace,2025-04-25,Low
INV137773,Apparel,3920.76,14.0,16467.19,30,101155.61,66171.56,34984.05,34.58,Wholesale,Direct Website,2025-11-04,Medium
INV137774,Home & Kitchen,3395.2,0.0,0.0,5,16976.0,8662.55,8313.45,48.97,Retail,Direct Website,2025-03-11,No Discount
INV137775,Footwear,1183.88,7.8,738.74,8,8732.3,6316.01,2416.29,27.67,Wholesale,Marketplace,2025-09-09,Low
INV137776,Home & Kitchen,3318.19,3.3,328.5,3,9626.07,6373.0,3253.07,33.79,Retail,Marketplace,2025-03-02,Low
INV137777,Home & Kitchen,4433.39,13.6,1205.88,2,7660.9,5083.95,2576.95,33.64,Retail,Marketplace,2025-05-16,Medium
INV137778,Grocery,515.65,0.0,0.0,48,24751.2,18859.93,5891.27,23.8,Wholesale,Direct Website,2025-01-19,No Discount
INV137779,Grocery,834.16,0.0,0.0,3,2502.48,1284.9,1217.58,48.65,Retail,Direct Website,2025-10-03,No Discount
INV137780,Electronics,5536.2,11.5,1909.99,3,14698.61,9270.84,5427.77,36.93,Retail,Marketplace,2025-06-26,Medium
INV137781,Grocery,270.01,16.9,593.21,13,2916.92,2085.78,831.14,28.49,Wholesale,Direct Website,2025-09-19,Medium
INV137782,Home & Kitchen,3743.39,8.8,658.84,2,6827.94,4718.98,2108.96,30.89,Retail,Direct Website,2025-05-20,Low
INV137783,Electronics,23907.64,17.2,12336.34,3,59386.58,34527.2,24859.38,41.86,Retail,Marketplace,2025-08-28,Medium
INV137784,Apparel,1377.87,13.9,957.62,5,5931.73,3476.48,2455.25,41.39,Retail,In-Store,2025-01-22,Medium
INV137785,Electronics,4166.61,25.8,2149.97,2,6183.25,5348.85,834.4,13.49,Retail,Marketplace,2025-06-19,High
INV137786,Home & Kitchen,5069.59,0.0,0.0,5,25347.95,15178.58,10169.37,40.12,Retail,Marketplace,2025-09-21,No Discount
INV137787,Apparel,647.49,0.0,0.0,5,3237.45,1911.88,1325.57,40.94,Retail,Marketplace,2025-05-25,No Discount
INV137788,Home & Kitchen,4416.49,6.0,529.98,2,8303.0,5630.75,2672.25,32.18,Retail,Marketplace,2025-04-13,Low
INV137789,Beauty,1743.39,4.7,3195.63,39,64796.58,38285.43,26511.15,40.91,Wholesale,Marketplace,2025-04-21,Low
INV137790,Grocery,646.47,6.3,203.64,5,3028.71,2378.01,650.7,21.48,Retail,Marketplace,2025-04-24,Low
INV137791,Beauty,2783.08,11.9,331.19,1,2451.89,2208.87,243.02,9.91,Retail,Marketplace,2025-12-23,Medium
INV137792,Grocery,521.58,13.4,69.89,1,451.69,299.09,152.6,33.78,Retail,Direct Website,2025-07-27,Medium
INV137793,Footwear,3321.86,27.2,2710.64,3,7254.94,6175.46,1079.48,14.88,Retail,Direct Website,2025-12-10,High
INV137794,Footwear,2349.62,13.3,625.0,2,4074.24,2408.74,1665.5,40.88,Retail,Marketplace,2025-01-07,Medium
INV137795,Footwear,4735.25,13.2,2500.21,4,16440.79,8869.71,7571.08,46.05,Retail,Marketplace,2025-10-26,Medium
INV137796,Electronics,17411.17,0.0,0.0,2,34822.34,16940.09,17882.25,51.35,Retail,Marketplace,2025-03-20,No Discount
INV137797,Apparel,3730.16,23.2,3461.59,4,11459.05,9490.01,1969.04,17.18,Corporate,In-Store,2025-11-15,High
INV137798,Home & Kitchen,3763.1,4.2,790.25,5,18025.25,12400.33,5624.92,31.21,Retail,Marketplace,2025-11-18,Low
